regime,replicate,feature_set,fold,n_test,positive_rate_test,roc_auc,average_precision,brier,train_systems,test_systems,group_split,evidence_scope
candidate_driven,6,candidate_plus_system,4,261,0.34099616858237547,0.9037758035014372,0.8470818305951865,0.13794674385121256,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,6,negative_control_noise,0,262,0.31679389312977096,0.5213703977922864,0.30953732933692013,0.25042583454190587,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,6,negative_control_noise,1,262,0.3282442748091603,0.5095798097251585,0.32810455038125486,0.2500434900258595,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,6,negative_control_noise,2,262,0.3702290076335878,0.5005310840362387,0.38510491856069473,0.25052309343908136,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,6,negative_control_noise,3,262,0.31297709923664124,0.5373306233062332,0.3438788476048734,0.24934987268695158,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,6,negative_control_noise,4,261,0.34099616858237547,0.48602038149986937,0.3483135985214796,0.2502004573521339,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_margin_rank,0,252,0.32936507936507936,0.9036857489128111,0.8319033030574569,0.1272736661508234,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_margin_rank,1,252,0.30158730158730157,0.8674491626794258,0.7696666990936157,0.15084606564613176,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_margin_rank,2,251,0.32270916334661354,0.8723311546840957,0.7878184350656285,0.1455933950380739,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_margin_rank,3,251,0.3705179282868526,0.8821287600381108,0.8353393859467848,0.14197575061600726,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_margin_rank,4,251,0.3386454183266932,0.8351523742026932,0.7559050961280986,0.16600214606291813,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,system_landscape_activity,0,252,0.32936507936507936,0.5171811506380553,0.34464034717648584,0.2590854988493582,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,system_landscape_activity,1,252,0.30158730158730157,0.5339413875598087,0.31177763127883584,0.24406922174670315,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,system_landscape_activity,2,251,0.32270916334661354,0.5441902687000726,0.3430306602672792,0.24174315998085857,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,system_landscape_activity,3,251,0.3705179282868526,0.5435211651014019,0.46368794236162814,0.24881336292349726,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,system_landscape_activity,4,251,0.3386454183266932,0.5733876683203402,0.387288947137006,0.24861620503792256,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_plus_system,0,252,0.32936507936507936,0.8996221572681258,0.8245657344207432,0.1305424898277943,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_plus_system,1,252,0.30158730158730157,0.8691686602870813,0.781736013592103,0.14891595762302523,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_plus_system,2,251,0.32270916334661354,0.8770515613652868,0.7968029113090116,0.13934379399384975,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_plus_system,3,251,0.3705179282868526,0.8830815298761399,0.8231695336735947,0.14267185412050498,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,candidate_plus_system,4,251,0.3386454183266932,0.8328136073706591,0.7476808951961567,0.16994210355097814,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,negative_control_noise,0,252,0.32936507936507936,0.4972552933628003,0.34402720515016255,0.2505773275021015,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,negative_control_noise,1,252,0.30158730158730157,0.4410885167464115,0.272277237169269,0.2514788797341815,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,negative_control_noise,2,251,0.32270916334661354,0.462164124909223,0.29684753093119925,0.2513035300307628,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,negative_control_noise,3,251,0.3705179282868526,0.5298080849326255,0.4387261231766925,0.2497520768320972,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,7,negative_control_noise,4,251,0.3386454183266932,0.49227498228206945,0.3702092008089192,0.24990733672412946,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_margin_rank,0,256,0.30859375,0.8431667024243724,0.7166679177367277,0.1632808623933687,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_margin_rank,1,256,0.33984375,0.8865537645378495,0.8290029945762354,0.14617257234470277,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_margin_rank,2,255,0.38823529411764707,0.8275058275058276,0.7737069730573811,0.1714523979188376,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_margin_rank,3,255,0.2823529411764706,0.8479811778992107,0.7108427166892769,0.1526829294689821,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_margin_rank,4,255,0.3254901960784314,0.863967497898571,0.7790122983346421,0.14655542302634186,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,system_landscape_activity,0,256,0.30859375,0.5615747693627976,0.394547701679162,0.24886661736932147,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,system_landscape_activity,1,256,0.33984375,0.5280895055430864,0.37761373953146526,0.251966553280475,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,system_landscape_activity,2,255,0.38823529411764707,0.5293317793317793,0.43061232447692643,0.2481363781947098,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,system_landscape_activity,3,255,0.2823529411764706,0.5532027929568912,0.35038221921686663,0.2452273555399156,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,system_landscape_activity,4,255,0.3254901960784314,0.47989632950406275,0.316461635163651,0.2561673241876477,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_plus_system,0,256,0.30859375,0.8444539798326539,0.7145094313170745,0.16558834810930234,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_plus_system,1,256,0.33984375,0.8830850846765966,0.8244355526017055,0.14665106130620353,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_plus_system,2,255,0.38823529411764707,0.8337218337218337,0.7729925799402556,0.16796030069750217,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_plus_system,3,255,0.2823529411764706,0.8510928961748634,0.7160127326862147,0.15325228366100915,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,candidate_plus_system,4,255,0.3254901960784314,0.8580134491454188,0.763178362345244,0.14808519538634218,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,negative_control_noise,0,256,0.30859375,0.4626331974540513,0.3093327287827265,0.25018245725618915,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,negative_control_noise,1,256,0.33984375,0.49833367339998647,0.350263414431034,0.25034371992351956,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,negative_control_noise,2,255,0.38823529411764707,0.45150220150220155,0.3663997708656169,0.2515147365227604,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,negative_control_noise,3,255,0.2823529411764706,0.4309350333940498,0.24684921215034128,0.2508932368641795,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,8,negative_control_noise,4,255,0.3254901960784314,0.4902633790977865,0.30608025806242556,0.2503908525241003,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_margin_rank,0,253,0.35177865612648224,0.8474239517676075,0.7619870592007845,0.1558070107915698,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_margin_rank,1,253,0.33201581027667987,0.8920118343195266,0.8154148657936698,0.13688011166668443,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_margin_rank,2,253,0.36363636363636365,0.8594382932757225,0.7964720747107827,0.15985471982775398,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_margin_rank,3,253,0.37549407114624506,0.8744836775483011,0.8076462388993644,0.14400336410604306,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_margin_rank,4,252,0.3333333333333333,0.9067460317460319,0.8535263724564465,0.12537885165850227,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,system_landscape_activity,0,253,0.35177865612648224,0.4864346396272952,0.3371803016940739,0.24911263839375777,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,system_landscape_activity,1,253,0.33201581027667987,0.5533248802479571,0.3840106592908208,0.24492861480649417,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,system_landscape_activity,2,253,0.36363636363636365,0.6015730488792871,0.4829240988185678,0.2422004636535779,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,system_landscape_activity,3,253,0.37549407114624506,0.556528980679547,0.43327027838658294,0.25084630334496705,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,system_landscape_activity,4,252,0.3333333333333333,0.518140589569161,0.35455272334142895,0.2590759462669763,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_plus_system,0,253,0.35177865612648224,0.8405042477391066,0.7479813026619715,0.15815426220865458,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_plus_system,1,253,0.33201581027667987,0.8925753733446041,0.8189079574172925,0.13546567882103516,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_plus_system,2,253,0.36363636363636365,0.8624088576829598,0.8016447304620604,0.15838982718567382,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_plus_system,3,253,0.37549407114624506,0.8752165223184544,0.8094511571727719,0.14335348316242405,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,candidate_plus_system,4,252,0.3333333333333333,0.9001558956916099,0.8448447668218481,0.13260520092631922,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,negative_control_noise,0,253,0.35177865612648224,0.5107563716086599,0.3715540443134212,0.2512928310730626,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,negative_control_noise,1,253,0.33201581027667987,0.46287686672302053,0.3213549522809966,0.25335862550381166,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,negative_control_noise,2,253,0.36363636363636365,0.4744801512287335,0.36867236559123295,0.25224354047131764,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,negative_control_noise,3,253,0.37549407114624506,0.556495669553631,0.46032919208404,0.24745470507700962,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,9,negative_control_noise,4,252,0.3333333333333333,0.5233134920634921,0.3559146909060882,0.24920636286366304,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_margin_rank,0,244,0.32786885245901637,0.8554115853658536,0.7727884297911483,0.15562249208057247,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_margin_rank,1,244,0.3442622950819672,0.8837797619047618,0.8019959835414828,0.14473122737543434,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_margin_rank,2,244,0.3401639344262295,0.8321484696550177,0.7444533175540284,0.17247894213163958,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_margin_rank,3,244,0.3401639344262295,0.8518296789643045,0.760058251642936,0.15658176842112065,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_margin_rank,4,244,0.319672131147541,0.850787766450417,0.7643985035863118,0.14788082402562897,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,system_landscape_activity,0,244,0.32786885245901637,0.5081935975609756,0.3316776115815119,0.2467998807002778,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,system_landscape_activity,1,244,0.3442622950819672,0.48270089285714285,0.3188675688226098,0.2516759498558693,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,system_landscape_activity,2,244,0.3401639344262295,0.5163511187607572,0.34048610907490306,0.24947873206069301,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,system_landscape_activity,3,244,0.3401639344262295,0.517885205417945,0.3478885187978635,0.2505364898789735,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,system_landscape_activity,4,244,0.319672131147541,0.5148285449490269,0.34921631284727417,0.2515096982087182,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_plus_system,0,244,0.32786885245901637,0.8499237804878048,0.7650313112701006,0.15593560144248647,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_plus_system,1,244,0.3442622950819672,0.8805059523809524,0.7981040651788743,0.14618345270166125,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_plus_system,2,244,0.3401639344262295,0.8284067948813888,0.7383124069428173,0.17482274979939125,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_plus_system,3,244,0.3401639344262295,0.851380677991469,0.7607270188445041,0.15674141797785837,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,candidate_plus_system,4,244,0.319672131147541,0.8491658943466173,0.7566779886995362,0.1500816830566972,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,negative_control_noise,0,244,0.32786885245901637,0.46356707317073176,0.3127285791823726,0.2526278079169826,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,negative_control_noise,1,244,0.3442622950819672,0.4636904761904762,0.33189975088132606,0.25071998338081003,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,negative_control_noise,2,244,0.3401639344262295,0.45244331362717954,0.308548241657157,0.25398887392675973,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,negative_control_noise,3,244,0.3401639344262295,0.46785901369452965,0.32523116550862013,0.25033097545323313,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,10,negative_control_noise,4,244,0.319672131147541,0.535681186283596,0.36781032781392,0.24951991377988514,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,11,candidate_margin_rank,0,253,0.2490118577075099,0.8526315789473683,0.739376162530372,0.15787636036770078,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,11,candidate_margin_rank,1,253,0.3715415019762846,0.84490833667871,0.7827495468839323,0.16422126414105073,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,11,candidate_margin_rank,2,253,0.32806324110671936,0.8664776754075124,0.7704123541357804,0.14594923912588129,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
candidate_driven,11,candidate_margin_rank,3,252,0.3373015873015873,0.8673476576259246,0.7964918699315764,0.15806320789880357,144,36,GroupKFold_by_system_id,controlled_evolving_reference_generality_simulation;pre_update_features_only;synthetic_mechanism_demonstration_not_external_domain;not_release_certificate;not_DFT_evidence;not_prospective_materials_discovery
