method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,20.0,True,38.068782942910914,34.2387940494485,150,150.0,0.0,150,147,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0066666666666666,1.0,0.0,2437.0,20.0,1.1717731188120375,116.0,25.86206896551724,12.206713977393676,21.17177311881204,34.2387940494485,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,20.0,True,38.068782942910914,31.37623119952676,175,175.0,0.0,116,113,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0258620689655172,0.0,0.0,0.0086206896551724,0.6628571428571428,0.0,2437.0,30.172413793103445,7.896369149807469,116.0,30.172413793103445,7.896369149807469,38.068782942910914,38.068782942910914,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,20.0,True,38.068782942910914,28.926024953026964,200,200.0,0.0,116,113,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0258620689655172,0.0,0.0,0.0086206896551724,0.58,0.0,2437.0,34.48275862068965,3.586024322221263,116.0,34.48275862068965,3.586024322221263,38.068782942910914,38.068782942910914,38.068782942910914,,,2,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.05,final_score_proxy,982.0,673.0,309.0,673.0,673.0,673.0,309.0,0.0,0.1535336511947572,0.1535336511947572,0.0010172939979654,0.0014836795252225,0.0014836795252225,52.396156165607664,38.068782942910914,20.0,True,38.068782942910914,25.28496915667298,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2437.0,,,116.0,43.103448275862064,-5.03466533295115,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,20.0,True,37.44649344759844,37.44649344759844,75,75.0,0.0,75,74,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0133333333333333,0.0,0.0,0.0,1.0,67.0,2370.0,20.0,17.446493447598442,75.0,20.0,17.446493447598442,37.44649344759844,37.44649344759844,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,20.0,True,37.44649344759844,37.44649344759844,100,100.0,0.0,100,98,2,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,67.0,2370.0,20.0,17.446493447598442,100.0,20.0,17.446493447598442,37.44649344759844,37.44649344759844,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,20.0,True,37.44649344759844,36.25027425701024,125,125.0,0.0,125,122,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.024,0.0,0.0,0.008,1.0,67.0,2370.0,20.0,0.8323380227623502,116.0,21.551724137931032,15.89476930966741,20.83233802276235,36.25027425701024,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,20.0,True,37.44649344759844,33.68061821796893,150,150.0,0.0,150,147,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0066666666666666,1.0,67.0,2370.0,20.0,0.8323380227623502,116.0,25.86206896551724,11.584424482081204,20.83233802276235,33.68061821796893,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,20.0,True,37.44649344759844,30.865681199026408,175,175.0,0.0,116,113,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0258620689655172,0.0,0.0,0.0086206896551724,0.6628571428571428,67.0,2370.0,30.172413793103445,7.274079654494997,116.0,30.172413793103445,7.274079654494997,37.44649344759844,37.44649344759844,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,20.0,True,37.44649344759844,28.456159122244784,200,200.0,0.0,116,113,3,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0258620689655172,0.0,0.0,0.0086206896551724,0.58,67.0,2370.0,34.48275862068965,2.963734826908791,116.0,34.48275862068965,2.963734826908791,37.44649344759844,37.44649344759844,37.44649344759844,,,2,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.05,final_score_proxy,982.0,660.0,322.0,660.0,660.0,660.0,322.0,0.0,0.1539941341575152,0.1539941341575152,0.0010172939979654,0.0015128593040847,0.0015128593040847,52.38681658022706,37.44649344759844,20.0,True,37.44649344759844,24.87547660617725,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,67.0,2370.0,,,116.0,43.103448275862064,-5.656954828263622,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,2,certified_or_core_baseline,,
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00022077001631259918,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001537799835205078,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,20.0,4.346457647879703,,,,,,,,,2,diagnostic_baseline,0.0001501692458987236,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,20.0,17.446493447598442,,,,,,,,,2,diagnostic_baseline,0.00014903955161571503,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,75,,,75,74,1,,,,,,,,,0.013333333333333334,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00014878995716571808,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001527797430753708,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016171112656593323,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,20.0,4.346457647879703,,,,,,,,,2,diagnostic_baseline,0.00015232060104608536,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,20.0,17.446493447598442,,,,,,,,,2,diagnostic_baseline,0.00016937963664531708,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,100,,,100,98,2,,,,,,,,,0.02,0.0,,0.98,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016521941870450974,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015409011393785477,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015531014651060104,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,116,113,3,,,,,,,,,0.02586206896551724,0.0,,0.9827586206896551,0.928,,,21.551724137931032,2.7947335099486708,,,,,,,,,2,diagnostic_baseline,0.00047755055129528046,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,20.0,0.8323380227623502,,,,,,,,,2,diagnostic_baseline,0.00015502050518989563,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,125,,,125,122,3,,,,,,,,,0.024,0.0,,0.984,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001546703279018402,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016007013618946075,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016089994460344315,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.00034033041447401047,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,20.0,0.8323380227623502,,,,,,,,,2,diagnostic_baseline,0.00014670100063085556,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,150,,,150,147,3,,,,,,,,,0.02,0.0,,0.9866666666666667,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015904009342193604,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,175,169,6,,,,,,,,,0.03428571428571429,0.0,,0.9714285714285714,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016233045607805252,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,175,169,6,,,,,,,,,0.03428571428571429,0.0,,0.9714285714285714,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016305968165397644,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0003432808443903923,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,116,113,3,,,,,,,,,0.02586206896551724,0.0,,0.9827586206896551,0.6628571428571428,,,30.172413793103445,7.274079654494997,,,,,,,,,2,diagnostic_baseline,0.00045510008931159973,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,175,,,175,169,6,,,,,,,,,0.03428571428571429,0.0,,0.9714285714285714,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016274023801088333,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,200,194,6,,,,,,,,,0.03,0.0,,0.975,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001655304804444313,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,200,194,6,,,,,,,,,0.03,0.0,,0.975,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016693025827407837,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.000344911590218544,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,116,113,3,,,,,,,,,0.02586206896551724,0.0,,0.9827586206896551,0.58,,,34.48275862068965,2.963734826908791,,,,,,,,,2,diagnostic_baseline,0.0004519401118159294,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,200,,,200,194,6,,,,,,,,,0.03,0.0,,0.975,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00016319099813699722,top_m_by_score_no_risk_control
confidence_threshold,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,250,241,9,,,,,,,,,0.036,0.0,,0.976,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00017188023775815964,score_threshold_from_calibration_null_quantile
tracklet_p_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,250,241,9,,,,,,,,,0.036,0.0,,0.976,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00017106998711824417,tracklet_level_p_bh
tracklet_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0003575095906853676,tracklet_level_e_self_consistency
post_filter_e_bh,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.00031672045588493347,block_evalue_post_filter
greedy_score_no_risk,,,0.05,,,,,,,,,,,,,,,,,,,,,250,,,250,241,9,,,,,,,,,0.036,0.0,,0.976,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.00015353038907051086,top_m_by_score_no_risk_control
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,15.676415406590976,13.133925536563696,10.0,True,13.133925536563696,10.11359203197165,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,73.0,10.273972602739724,-0.9868847922363706,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,15.676415406590976,13.133925536563696,10.0,True,13.133925536563696,9.480912884991628,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,100.0,10.0,-2.4171245559484493,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,15.676415406590976,13.133925536563696,10.0,True,13.133925536563696,8.866656927251624,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,125.0,10.0,-4.126329937764635,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,15.676415406590976,13.133925536563696,10.0,True,13.133925536563696,8.367825783082248,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,150.0,10.0,-4.126329937764635,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,15.676415406590976,13.133925536563696,10.0,True,13.133925536563696,8.00274466727806,175,175.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,172.0,10.174418604651164,-4.300748542415799,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,15.676415406590976,13.133925536563696,10.0,True,13.133925536563696,7.672639414791028,200,200.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,200.0,10.0,-4.638097352618196,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.5,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,15.676415406590976,13.133925536563696,10.0,True,13.133925536563696,7.210492061309184,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,250.0,10.0,-4.638097352618196,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,52.40671520749837,38.8326128927103,10.0,True,38.8326128927103,25.329694875676388,75,75.0,0.0,75,74,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0133333333333333,0.0,0.0,0.0133333333333333,1.0,0.0,2456.0,10.0,5.313222868323951,73.0,10.273972602739724,11.314353303742529,15.313222868323953,25.329694875676388,38.8326128927103,,,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,52.40671520749837,38.8326128927103,10.0,True,38.8326128927103,22.82557687383828,100,100.0,0.0,100,98,2,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.01,1.0,0.0,2456.0,10.0,5.313222868323951,73.0,13.6986301369863,7.889695769495955,15.313222868323953,22.82557687383828,38.8326128927103,,,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,52.40671520749837,38.8326128927103,10.0,True,38.8326128927103,20.578297149800424,125,125.0,0.0,112,110,2,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0089285714285714,0.896,0.0,2456.0,11.160714285714285,0.8409456780936413,73.0,17.123287671232877,4.465038235249377,12.001659963807926,21.813709120286635,38.8326128927103,,,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,52.40671520749837,38.8326128927103,10.0,True,38.8326128927103,18.80437226910227,150,150.0,0.0,105,103,2,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.019047619047619,0.0,0.0,0.0095238095238095,0.7,0.0,2456.0,14.285714285714286,1.0275085826096646,73.0,20.54794520547945,1.0403807010028032,15.313222868323953,22.46784573071855,38.8326128927103,,,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,52.40671520749837,38.8326128927103,10.0,True,38.8326128927103,17.51291237251095,175,175.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,172.0,10.174418604651164,-0.2396707390396528,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,52.40671520749837,38.8326128927103,10.0,True,38.8326128927103,16.387938816806354,200,200.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,200.0,10.0,-1.4868760731258313,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,982.0,689.0,293.0,689.0,689.0,689.0,293.0,0.0,0.1529825883736795,0.1529825883736795,0.0010172939979654,0.0014492753623188,0.0014492753623188,52.40671520749837,38.8326128927103,10.0,True,38.8326128927103,14.812975838819916,250,250.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2456.0,,,250.0,10.0,-1.4868760731258313,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,683.0,299.0,683.0,683.0,683.0,299.0,0.0,0.1531872620226992,0.1531872620226992,0.0010172939979654,0.0014619883040935,0.0014619883040935,52.40287227141822,38.546439933685846,10.0,True,38.546439933685846,25.14539157548704,75,75.0,0.0,75,74,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0133333333333333,0.0,0.0,0.0133333333333333,1.0,67.0,2391.0,10.0,5.203791937034106,73.0,10.273972602739724,11.158300708238848,15.203791937034106,25.14539157548704,38.546439933685846,,,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,683.0,299.0,683.0,683.0,683.0,299.0,0.0,0.1531872620226992,0.1531872620226992,0.0010172939979654,0.0014619883040935,0.0014619883040935,52.40287227141822,38.546439933685846,10.0,True,38.546439933685846,22.659991665873804,100,100.0,0.0,100,98,2,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.02,0.0,0.0,0.01,1.0,67.0,2391.0,10.0,5.203791937034106,73.0,13.6986301369863,7.733643173992274,15.203791937034106,22.659991665873804,38.546439933685846,,,0,certified_or_core_baseline,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,982.0,683.0,299.0,683.0,683.0,683.0,299.0,0.0,0.1531872620226992,0.1531872620226992,0.0010172939979654,0.0014619883040935,0.0014619883040935,52.40287227141822,38.546439933685846,10.0,True,38.546439933685846,20.429411880764956,125,125.0,0.0,112,110,2,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0178571428571428,0.0,0.0,0.0089285714285714,0.896,67.0,2391.0,11.160714285714285,0.7558813860707971,73.0,17.123287671232877,4.308985639745696,11.916595671785082,21.65566335692006,38.546439933685846,,,0,certified_or_core_baseline,,
