domain,dataset,proposal_source,source_scope,metric_family,alpha,K,seed,PARC_released,non_empty,raw_selected_links,raw_false_lineage_edges,raw_false_edge_fraction,raw_successor_conflicts,raw_predecessor_conflicts,raw_corrupted_lineage_components,raw_aogm_edge_edit_burden_proxy,raw_tra_edge_quality_proxy,PARC_false_lineage_edges,PARC_false_edge_fraction,PARC_corrupted_lineage_components,PARC_aogm_edge_edit_burden_proxy,PARC_tra_edge_quality_proxy,oracle_aogm_edge_edit_burden_proxy,prevented_false_lineage_edges,prevented_corrupted_lineage_components,prevented_aogm_edge_edit_burden_proxy,best_mass_ratio,max_observed_e,required_e,block_coverage,observed_positives,evidence_status
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,10,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1665,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,10,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1665,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,10,0,0,1000,2,0.002,0,0,2,4,0.9960159362549801,0,0.0,0,0,1.0,0,2,2,4,0.6651292527987276,6.651292527987276,10.0,1.0,1665,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,10,0,0,5000,2707,0.5414,345,337,2132,5521,0.47523999619808,0,0.0,0,0,1.0,0,2707,2132,5521,0.15377788324706582,6.651292527987276,10.0,1.0,1665,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,11,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1548,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,11,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1548,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,11,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1548,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,11,0,0,1000,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.5188008171830075,6.651292527987276,10.0,1.0,1548,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,11,0,0,5000,2597,0.5194,336,342,2069,5344,0.48337200309358086,0,0.0,0,0,1.0,0,2597,2069,5344,0.10376016343660151,6.651292527987276,10.0,1.0,1548,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,12,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2176,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,12,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2176,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,12,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2176,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,12,0,0,1000,14,0.014,0,0,14,28,0.9727626459143969,0,0.0,0,0,1.0,0,14,14,28,0.5693506403957109,6.651292527987276,10.0,1.0,2176,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,12,0,0,5000,2957,0.5914,420,475,2100,5952,0.4565376186997808,0,0.0,0,0,1.0,0,2957,2100,5952,0.11387012807914218,6.651292527987276,10.0,1.0,2176,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,13,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2224,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,13,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2224,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,13,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2224,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,13,0,0,1000,16,0.016,0,2,16,34,0.9671179883945842,0,0.0,0,0,1.0,0,16,16,34,0.5154751709190138,6.651292527987276,10.0,1.0,2224,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,13,0,0,5000,2959,0.5918,440,457,2106,5962,0.45612114577631824,0,0.0,0,0,1.0,0,2959,2106,5962,0.10309503418380277,6.651292527987276,10.0,1.0,2224,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,14,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2225,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,14,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2225,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,14,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2225,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,14,0,0,1000,12,0.012,0,2,12,26,0.9746588693957114,0,0.0,0,0,1.0,0,12,12,26,0.39375651765684677,6.651292527987276,10.0,1.0,2225,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,14,0,0,5000,2929,0.5858,471,445,2093,5938,0.4571219601389651,0,0.0,0,0,1.0,0,2929,2093,5938,0.07875130353136936,6.651292527987276,10.0,1.0,2225,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,15,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1668,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,15,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1668,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,15,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1668,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,15,0,0,1000,1,0.001,0,0,1,2,0.998003992015968,0,0.0,0,0,1.0,0,1,1,2,0.5560480553397362,6.651292527987276,10.0,1.0,1668,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,15,0,0,5000,2697,0.5394,363,365,2097,5522,0.47519482988025086,0,0.0,0,0,1.0,0,2697,2097,5522,0.11120961106794726,6.651292527987276,10.0,1.0,1668,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,16,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1659,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,16,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1659,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,16,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,1659,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,16,0,0,1000,2,0.002,0,0,2,4,0.9960159362549801,0,0.0,0,0,1.0,0,2,2,4,0.6651292527987276,6.651292527987276,10.0,1.0,1659,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,16,0,0,5000,2725,0.545,344,350,2131,5550,0.47393364928909953,0,0.0,0,0,1.0,0,2725,2131,5550,0.13515426416870147,6.651292527987276,10.0,1.0,1659,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,17,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2258,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,17,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2258,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,17,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2258,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,17,0,0,1000,17,0.017,0,1,17,35,0.966183574879227,0,0.0,0,0,1.0,0,17,17,35,0.38510983737046334,6.651292527987276,10.0,1.0,2258,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,17,0,0,5000,3005,0.601,486,483,2111,6085,0.45105999097880023,0,0.0,0,0,1.0,0,3005,2111,6085,0.07702196747409266,6.651292527987276,10.0,1.0,2258,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,18,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2682,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,18,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2682,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,18,0,0,500,1,0.002,0,0,1,2,0.9960159362549801,0,0.0,0,0,1.0,0,1,1,2,0.581322966946088,6.651292527987276,10.0,1.0,2682,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,18,0,0,1000,94,0.094,9,14,89,206,0.8291873963515755,0,0.0,0,0,1.0,0,94,89,206,0.290661483473044,6.651292527987276,10.0,1.0,2682,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,18,0,0,5000,3171,0.6342,606,625,1910,6312,0.442008486562942,0,0.0,0,0,1.0,0,3171,1910,6312,0.058132296694608794,6.651292527987276,10.0,1.0,2682,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,100,19,0,0,100,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2525,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,300,19,0,0,300,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.6651292527987276,6.651292527987276,10.0,1.0,2525,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,500,19,0,0,500,0,0.0,0,0,0,0,1.0,0,0.0,0,0,1.0,0,0,0,0,0.654487184753948,6.651292527987276,10.0,1.0,2525,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,1000,19,0,0,1000,54,0.054,4,11,51,120,0.8928571428571429,0,0.0,0,0,1.0,0,54,51,120,0.327243592376974,6.651292527987276,10.0,1.0,2525,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_noisy_geometric_linker,GT/TRA node universe with noisy geometric link scores,official_GT_lineage_edge_metrics,0.1,5000,19,0,0,5000,3108,0.6216,573,579,2005,6265,0.4438526409232135,0,0.0,0,0,1.0,0,3108,2005,6265,0.0654487184753948,6.651292527987276,10.0,1.0,2525,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,0,0,0,100,81,0.81,1,0,80,162,0.38167938931297707,0,0.0,0,0,1.0,0,81,80,162,0.0744242723744213,7.601295818325583,10.0,1.0,1402,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,0,0,0,300,237,0.79,6,1,230,474,0.3875968992248062,0,0.0,0,0,1.0,0,237,230,474,0.0448516569735163,7.601295818325583,10.0,1.0,1402,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,0,0,0,500,391,0.782,12,6,372,781,0.39032006245121,0,0.0,0,0,1.0,0,391,372,781,0.03762486357680892,7.601295818325583,10.0,1.0,1402,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,0,0,0,1000,784,0.784,31,25,721,1561,0.39047247169074584,0,0.0,0,0,1.0,0,784,721,1561,0.0284145768336753,7.601295818325583,10.0,1.0,1402,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,0,0,0,5000,3997,0.7994,614,632,2711,7954,0.38598116411919103,0,0.0,0,0,1.0,0,3997,2711,7954,0.02009188136480591,7.601295818325583,10.0,1.0,1402,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,1,0,0,100,81,0.81,0,0,81,162,0.38167938931297707,0,0.0,0,0,1.0,0,81,81,162,0.07672605399424876,13.321283238137232,10.0,1.0,1199,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,1,0,0,300,242,0.8066666666666666,3,1,239,485,0.3821656050955414,0,0.0,0,0,1.0,0,242,239,485,0.05050254331784925,13.321283238137232,10.0,1.0,1199,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,1,0,0,500,403,0.806,6,7,390,806,0.38284839203675347,0,0.0,0,0,1.0,0,403,390,806,0.04326658268673496,13.321283238137232,10.0,1.0,1199,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,1,0,0,1000,800,0.8,24,20,749,1593,0.38565368299267255,0,0.0,0,0,1.0,0,800,749,1593,0.032472177872962436,13.321283238137232,10.0,1.0,1199,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,1,0,0,5000,3999,0.7998,577,552,2771,7899,0.38762694782541285,0,0.0,0,0,1.0,0,3999,2771,7899,0.020370217909964728,13.321283238137232,10.0,1.0,1199,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,2,0,0,100,83,0.83,0,0,83,166,0.37593984962406013,0,0.0,0,0,1.0,0,83,83,166,0.14653411561950958,13.321283238137232,10.0,1.0,1463,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,2,0,0,300,240,0.8,1,2,235,478,0.3856041131105399,0,0.0,0,0,1.0,0,240,235,478,0.04884470520650319,13.321283238137232,10.0,1.0,1463,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,2,0,0,500,399,0.798,4,6,384,793,0.3866976024748646,0,0.0,0,0,1.0,0,399,384,793,0.03800040067461754,13.321283238137232,10.0,1.0,1463,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,2,0,0,1000,799,0.799,26,29,730,1584,0.38699690402476783,0,0.0,0,0,1.0,0,799,730,1584,0.02884950466825357,13.321283238137232,10.0,1.0,1463,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,2,0,0,5000,4010,0.802,642,658,2602,7912,0.38723667905824044,0,0.0,0,0,1.0,0,4010,2602,7912,0.01982190553015715,13.321283238137232,10.0,1.0,1463,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,3,0,0,100,83,0.83,0,0,83,166,0.37593984962406013,0,0.0,0,0,1.0,0,83,83,166,0.055868445399085906,7.601295818325583,10.0,1.0,1495,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,3,0,0,300,232,0.7733333333333333,3,3,228,466,0.39164490861618795,0,0.0,0,0,1.0,0,232,228,466,0.041337398323098185,7.601295818325583,10.0,1.0,1495,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,3,0,0,500,392,0.784,9,8,377,786,0.38880248833592534,0,0.0,0,0,1.0,0,392,377,786,0.03689810367243028,7.601295818325583,10.0,1.0,1495,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,3,0,0,1000,788,0.788,31,31,723,1573,0.38865137971239794,0,0.0,0,0,1.0,0,788,723,1573,0.02757573987841158,7.601295818325583,10.0,1.0,1495,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,3,0,0,5000,3989,0.7978,666,668,2596,7919,0.3870268596640607,0,0.0,0,0,1.0,0,3989,2596,7919,0.0197337045306358,7.601295818325583,10.0,1.0,1495,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,4,0,0,100,85,0.85,1,0,84,170,0.37037037037037035,0,0.0,0,0,1.0,0,85,84,170,0.06344405331357512,7.601295818325583,10.0,1.0,1555,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,4,0,0,300,242,0.8066666666666666,5,5,232,484,0.38265306122448983,0,0.0,0,0,1.0,0,242,232,484,0.041801496954343806,7.601295818325583,10.0,1.0,1555,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,4,0,0,500,404,0.808,11,10,382,807,0.3825554705432288,0,0.0,0,0,1.0,0,404,382,807,0.03762486357680892,7.601295818325583,10.0,1.0,1555,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,1000,4,0,0,1000,806,0.806,29,35,737,1607,0.38358266206367475,0,0.0,0,0,1.0,0,806,737,1607,0.02829805538385033,7.601295818325583,10.0,1.0,1555,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,5000,4,0,0,5000,3988,0.7976,672,720,2514,7894,0.38777726074143015,0,0.0,0,0,1.0,0,3988,2514,7894,0.02009188136480591,7.601295818325583,10.0,1.0,1555,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,100,5,0,0,100,81,0.81,3,0,79,163,0.3802281368821293,0,0.0,0,0,1.0,0,81,79,163,0.05803939517739809,7.601295818325583,10.0,1.0,1591,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,300,5,0,0,300,236,0.7866666666666666,5,3,230,474,0.3875968992248062,0,0.0,0,0,1.0,0,236,230,474,0.039590474252552146,7.601295818325583,10.0,1.0,1591,completed_official_GT_downstream_consequence
biomedical_cell_tracking,Cell Tracking Challenge,ctc_random_score_negative_control,same held-out CTC universe with randomized ranking,official_GT_lineage_edge_metrics,0.1,500,5,0,0,500,399,0.798,9,7,380,795,0.3861003861003861,0,0.0,0,0,1.0,0,399,380,795,0.035362706156816116,7.601295818325583,10.0,1.0,1591,completed_official_GT_downstream_consequence
