method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic,seed,method_family,runtime_sec,baseline_note,dataset,generator
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,75,14,61,,,,,,,,,0.8133333333333334,,,0.8133333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001372080296278,score_threshold_from_calibration_null_quantile,OVT-B,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,75,14,61,,,,,,,,,0.8133333333333334,,,0.8133333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001300750300288,tracklet_level_p_bh,OVT-B,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,75,14,61,,,,,,,,,0.8133333333333334,,,0.8133333333333334,1.0,,,5.0,2.532513793212982,,,,,,,,,2,diagnostic_baseline,0.0001395316794514,tracklet_level_e_self_consistency,OVT-B,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002934513613581,block_evalue_post_filter,OVT-B,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,75,,,75,14,61,,,,,,,,,0.8133333333333334,,,0.8133333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001438399776816,top_m_by_score_no_risk_control,OVT-B,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,100,19,81,,,,,,,,,0.81,,,0.81,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001338720321655,score_threshold_from_calibration_null_quantile,OVT-B,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,100,19,81,,,,,,,,,0.81,,,0.81,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.000131968408823,tracklet_level_p_bh,OVT-B,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,100,19,81,,,,,,,,,0.81,,,0.81,1.0,,,5.0,1.433614337417417,,,,,,,,,2,diagnostic_baseline,0.0001314375549554,tracklet_level_e_self_consistency,OVT-B,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002926401793956,block_evalue_post_filter,OVT-B,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,100,,,100,19,81,,,,,,,,,0.81,,,0.81,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001245336607098,top_m_by_score_no_risk_control,OVT-B,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,125,22,103,,,,,,,,,0.824,,,0.824,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001362562179565,score_threshold_from_calibration_null_quantile,OVT-B,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,125,22,103,,,,,,,,,0.824,,,0.824,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001357849687337,tracklet_level_p_bh,OVT-B,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,125,22,103,,,,,,,,,0.824,,,0.824,1.0,,,5.0,0.9013440900328388,,,,,,,,,2,diagnostic_baseline,0.000132598914206,tracklet_level_e_self_consistency,OVT-B,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002914881333708,block_evalue_post_filter,OVT-B,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,125,,,125,22,103,,,,,,,,,0.824,,,0.824,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001218589022755,top_m_by_score_no_risk_control,OVT-B,OWLv2-smallM
confidence_threshold,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0004128152504563,score_threshold_from_calibration_null_quantile,OVT-B,OWLv2-smallM
tracklet_p_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001558335497975,tracklet_level_p_bh,OVT-B,OWLv2-smallM
tracklet_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,5.0,0.4825209269355017,,,,,,,,,2,diagnostic_baseline,0.0001499010249972,tracklet_level_e_self_consistency,OVT-B,OWLv2-smallM
post_filter_e_bh,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,2,diagnostic_baseline,0.0002990327775478,block_evalue_post_filter,OVT-B,OWLv2-smallM
greedy_score_no_risk,,,0.2,,,,,,,,,,,,,,,,,,,,,150,,,150,25,125,,,,,,,,,0.8333333333333334,,,0.8333333333333334,1.0,,,,,,,,,,,,,2,diagnostic_baseline,0.0001296745613217,top_m_by_score_no_risk_control,OVT-B,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,10.0,True,12.922847983320086,6.77639959340533,10,10.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,10.0,10.0,-5.692384005559972,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,10.0,True,12.922847983320086,4.722224036631659,25,25.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,25.0,10.0,-7.1800033772394425,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,10.0,True,12.922847983320086,3.5338909892085466,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,50.0,10.0,-7.903637235089008,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,10.0,True,12.922847983320086,3.0282197204886314,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,75.0,10.0,-8.094630014246919,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,10.0,True,12.922847983320086,2.71444968326058,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,100.0,10.0,-8.371874190735356,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,10.0,True,12.922847983320086,2.483716054001425,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,125.0,10.0,-8.507798047626707,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
unmatched_as_false_block,treat_unmatched_as_false_baseline,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.5,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,12.961481396815886,12.922847983320086,10.0,True,12.922847983320086,2.302177288235414,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,150.0,10.0,-8.667110002783106,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,13.610888110960085,10,10.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,10.0,10.0,-4.114959589523832,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,7.791872875661182,25,25.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,25.0,10.0,-7.126923738128904,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,4.952834776589602,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,50.0,10.0,-8.26066993123629,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,3.845223816836282,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,75.0,10.0,-8.520330844344713,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,3.211874094769053,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,100.0,10.0,-8.86608428165738,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,2.780734785340707,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,125.0,10.0,-9.021633166013704,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,2.462789490941799,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,150.0,10.0,-9.191812083702104,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,13.610888110960085,10,10.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,10.0,10.0,-4.114959589523832,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,7.791872875661182,25,25.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,25.0,10.0,-7.126923738128904,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,4.952834776589602,50,50.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,50.0,10.0,-8.26066993123629,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,3.845223816836282,75,75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,75.0,10.0,-8.520330844344713,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,3.211874094769053,100,100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,100.0,10.0,-8.86608428165738,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,2.780734785340707,125,125.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,125.0,10.0,-9.021633166013704,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,671.0,667.0,4.0,667.0,667.0,667.0,4.0,0.0,0.153744725528706,0.153744725528706,0.0014880952380952,0.0014970059880239,0.0014970059880239,37.97312909258551,37.781761838652166,10.0,True,37.781761838652166,2.462789490941799,150,150.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,29173.0,,,150.0,10.0,-9.191812083702104,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,0,certified_or_core_baseline,,,TAO,OWLv2-smallM
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001392606645822,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001297034323215,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,10.0,17.006480703712583,,,,,,,,,0,diagnostic_baseline,0.0001211781054735,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,10,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002994332462549,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,10,,,10,1,9,,,,,,,,,0.9,,,0.9,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001135934144258,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,25,,,25,1,24,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001247646287083,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,25,,,25,1,24,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001344727352261,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,25,,,25,1,24,,,,,,,,,0.96,,,0.96,1.0,,,10.0,5.858751527153707,,,,,,,,,0,diagnostic_baseline,0.0001256158575415,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,25,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0003010965883731,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,25,,,25,1,24,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001162691041827,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,50,,,50,2,48,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001270780339837,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,50,,,50,2,48,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001423368230462,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,50,,,50,2,48,,,,,,,,,0.96,,,0.96,1.0,,,10.0,0.8460636534271533,,,,,,,,,0,diagnostic_baseline,0.0001281909644603,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,50,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0003013759851455,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,50,,,50,2,48,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001175394281744,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,4,71,,,,,,,,,0.9466666666666668,,,0.9466666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001356555148959,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,4,71,,,,,,,,,0.9466666666666668,,,0.9466666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001533683389425,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002904860302805,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.000275787897408,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,75,,,75,4,71,,,,,,,,,0.9466666666666668,,,0.9466666666666668,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001156171783804,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,4,96,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001406045630574,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,4,96,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001333616673946,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002932213246822,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002728225663304,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,100,,,100,4,96,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001187026500701,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
confidence_threshold,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,5,120,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001625549048185,score_threshold_from_calibration_null_quantile,TAO,OWLv2-smallM
tracklet_p_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,5,120,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001355540007352,tracklet_level_p_bh,TAO,OWLv2-smallM
tracklet_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.000295334495604,tracklet_level_e_self_consistency,TAO,OWLv2-smallM
post_filter_e_bh,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,0,0,0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,baseline_selected_empty,0,diagnostic_baseline,0.0002681445330381,block_evalue_post_filter,TAO,OWLv2-smallM
greedy_score_no_risk,,,0.1,,,,,,,,,,,,,,,,,,,,,125,,,125,5,120,,,,,,,,,0.96,,,0.96,1.0,,,,,,,,,,,,,0,diagnostic_baseline,0.0001192837953567,top_m_by_score_no_risk_control,TAO,OWLv2-smallM
