domain,dataset,unit,target_row,proposal_source,block_definition,alpha,K,audit_policy,audit_budget_fraction,seeds,non_empty_seeds,release_rate,safe_release_rate,mean_release,min_release,max_release,actual_FTR_mean,actual_FTR_max,alpha_violation_rate,refusal_rate,raw_topK_actual_FTR_mean,best_mass_ratio_mean,max_observed_e_mean,required_e,block_coverage_mean,audit_candidates_inspected_mean,verified_positives_found_mean,verified_positive_yield_mean,cost_per_release_mean,cost_per_true_release_mean,dominant_empty_reason,evidence_status,paper_role,first_safe_release_budget_fraction
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.2,20,20,1.0,0.85,90.65,37,151,0.046468121323455805,0.12222222222222222,0.15,0.0,0.3269,2.3514065496490213,163.05955974234396,10.0,0.9855398806294087,21588.65,8323.35,0.3855249192002032,238.15388858246,252.20385514018696,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,block_balanced_top_score,0.0,20,8,0.4,0.4,36.75,0,100,0.0010434782608695653,0.010869565217391304,0.0,0.6,0.03,0.9058874047527311,114.86404588281243,10.0,1.0,0.0,0.0,0.0,0.0,0.0,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,block_balanced_top_score,0.005,20,9,0.45,0.45,41.95,0,100,0.0015205144225762784,0.010309278350515464,0.0,0.55,0.03,0.9162635504623718,114.75707317528045,10.0,0.9989012479652739,539.75,116.9,0.21662983773164396,12.866507747318234,12.912679425837322,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,block_balanced_top_score,0.01,20,9,0.45,0.45,41.95,0,100,0.0015205144225762784,0.010309278350515464,0.0,0.55,0.03,0.9154934478010978,114.63207970081282,10.0,0.9976397178513293,1079.4,214.35,0.19868177136281362,25.730631704410012,25.82296650717704,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,block_balanced_top_score,0.02,20,17,0.85,0.85,72.35,0,100,0.007860155973059198,0.054945054945054944,0.0,0.15,0.03,1.9845996277129054,155.68742131295912,10.0,0.9956456863809006,2158.85,644.0,0.29824349944195155,29.838977194194886,30.151536312849164,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,block_balanced_top_score,0.05,20,20,1.0,1.0,98.75,82,100,0.027202465250458958,0.08,0.0,0.0,0.03,3.1608284846140124,159.48929944787363,10.0,0.9865572436245251,5397.2,1681.35,0.311484033040241,54.65518987341772,56.16233090530697,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,block_balanced_top_score,0.1,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,5.8456400519093314,162.38366495325914,10.0,0.9808871405317416,10794.3,3256.05,0.301719670347682,107.943,111.28144329896907,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,block_balanced_top_score,0.2,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,7.132226491268807,162.1372654926054,10.0,0.9791915355398807,21588.65,5950.05,0.27562839025969427,215.8865,222.5634020618557,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,diversity_round_robin,0.0,20,8,0.4,0.4,36.75,0,100,0.0010434782608695653,0.010869565217391304,0.0,0.6,0.03,0.9058874047527311,114.86404588281243,10.0,1.0,0.0,0.0,0.0,0.0,0.0,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,diversity_round_robin,0.005,20,20,1.0,1.0,99.1,82,100,0.027439024390243906,0.08,0.0,0.0,0.03,13.466853857000777,164.83538540807018,10.0,0.9977753662506782,539.75,317.9,0.5894596198165769,5.446518668012109,5.599066390041494,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,diversity_round_robin,0.01,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.451707095097538,164.64846141268396,10.0,0.9964867064568639,1079.4,568.6,0.5271853240104631,10.794,11.127835051546393,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,diversity_round_robin,0.02,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.439811346966303,164.50283971012684,10.0,0.9954829083016821,2158.85,1083.5,0.5020756347880488,21.5885,22.25618556701031,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,diversity_round_robin,0.05,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.407541810235163,164.10328363815051,10.0,0.9927292457948995,5397.2,2609.4,0.4836100081311764,53.972,55.64123711340206,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,diversity_round_robin,0.1,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.375737215387414,163.71936102649312,10.0,0.9900841020075963,10794.3,4711.6,0.4365964323631621,107.943,111.28144329896907,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,diversity_round_robin,0.2,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.319555217109686,163.0339512329504,10.0,0.9853635377102551,21588.65,7648.45,0.35435738848698484,215.8865,222.5634020618557,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.0,20,8,0.4,0.4,36.75,0,100,0.0010434782608695653,0.010869565217391304,0.0,0.6,0.03,0.9058874047527311,114.86404588281243,10.0,1.0,0.0,0.0,0.0,0.0,0.0,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.005,20,8,0.4,0.4,37.85,0,100,0.0015485287659200704,0.010869565217391304,0.0,0.6,0.03,0.9178219210275002,115.2841838773791,10.0,0.9998914812805209,539.75,84.45,0.15648092519905735,14.260237780713341,14.316976127320954,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.01,20,8,0.4,0.4,36.75,0,100,0.0010434782608695653,0.010869565217391304,0.0,0.6,0.03,0.9058496307566631,114.86101765337101,10.0,0.9999457406402605,1079.4,163.5,0.15149936144598503,29.371428571428574,29.451568894952256,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.02,20,9,0.45,0.45,41.95,0,100,0.0015205144225762784,0.010309278350515464,0.0,0.55,0.03,0.9086582904801048,114.8424784123443,10.0,0.9997829625610418,2158.85,332.05,0.1538323537276369,51.46245530393325,51.647129186602875,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.05,20,9,0.45,0.45,41.7,0,100,0.0015485287659200704,0.010869565217391304,0.0,0.55,0.03,0.9304164275658776,114.80384709510633,10.0,0.9994167118827997,5397.2,817.3,0.15144877917768104,129.4292565947242,129.8965102286402,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.1,20,9,0.45,0.45,42.85,0,100,0.0015485287659200704,0.010869565217391304,0.0,0.55,0.03,0.9526716391160177,116.09166835260162,10.0,0.9988198589256646,10794.3,1643.9,0.15231554132386707,251.9089848308051,252.79391100702574,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.2,20,9,0.45,0.45,43.15,0,100,0.0015154639175257733,0.010309278350515464,0.0,0.55,0.03,1.0046005566880034,116.18474220736293,10.0,0.9976261530113943,21588.65,3294.85,0.15264949262156913,500.3163383545771,502.06162790697675,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.0,20,8,0.4,0.4,36.75,0,100,0.0010434782608695653,0.010869565217391304,0.0,0.6,0.03,0.9058874047527311,114.86404588281243,10.0,1.0,0.0,0.0,0.0,0.0,0.0,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.005,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.476665284770883,164.95933146865946,10.0,0.9986299511665762,539.75,339.65,0.6296690031222022,5.3975,5.564432989690721,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.01,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.459583728928223,164.75078079520807,10.0,0.9971920781334779,1079.4,620.3,0.5749843131164826,10.794,11.127835051546393,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.02,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.447440886851211,164.60123439851878,10.0,0.9961611502984263,2158.85,1259.4,0.5835995650930761,21.5885,22.25618556701031,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.05,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.430711011042892,164.3965644829031,10.0,0.9947504069451982,5397.2,3182.25,0.5896886229901199,53.972,55.64123711340206,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.1,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.404960914653156,164.0776911749938,10.0,0.9925529028757459,10794.3,6001.15,0.5560214390304368,107.943,111.28144329896907,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.2,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.36028875204454,163.54016288128548,10.0,0.9888497015735215,21588.65,9653.65,0.4472165992654845,215.8865,222.5634020618557,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
